0
EndDeviceGroup
DispatchablePowerCapability
multiplier
unit
GenDistributionFactor
LoadDistributionFactor
marketType
standardEdition
standardNumber
Author
Documents
Documents
electronicAddress
status
MarketDocument
Domain
Domain
RegisteredResource
TimeSeries
Domain
DopInstruction
updateType
InstructionClearingDOT
RegisteredResource
standardEdition
standardNumber
r
multiplier
unit
ThermalGeneratingUnit
ThermalGeneratingUnit
emissionType
Customer
EndDevices
EndDevice
EndDeviceGroups
EndDevices
EndDevices
EndDevices
timeZoneOffset
duration
EndDeviceGroups
EndDeviceControls
UsagePointGroups
UsagePoints
EndDeviceControls
EndDeviceEvents
UsagePoint
value
EndDeviceEvents
EndDevice
DemandResponsePrograms
status
EndDevices
ratedCurrent
ratedVoltage
duration
ControlArea
EnergyGroup
EnergyConsumers
p
q
EnergyConsumer
kind
EnergyConsumer
p
pfixed
pfixedPct
phase
q
qfixed
qfixedPct
EnergyComponent
EnergyGroup
p
RTO
RegisteredGenerator
validPeriod
EnergyTransactions
EnergyTransaction
EnergySource
EnergySource
nominalVoltage
r
r0
x
x0
kind
phase
EnergyTransaction
EnergyTransaction
EnergyGroup
kind
AlertTypeList
PhenomenonClassification
EnvironmentalDataAuthority
EnvironmentalAlert
EnvironmentalInformation
EnvironmentalDataProvider
EnvironmentalInformation
kind
EnvironmentalInformation
EnvironmentalAnalog
EnvironmentalInformation
EnvironmentalStringMeasurement
EnvironmentalInformation
EnvironmentalAlert
EnvironmentalPhenomenon
EnvironmentalLocationKind
Location
kind
EnvironmentalAnalog
Location
ReportingCapability
EnvironmentalMonitoringStation
TimeSeries
EnvironmentalMonitoringStation
UsagePoint
timeZoneOffset
PhenomenonClassification
Equipment
Equipment
Equipment
OperationalLimitSet
Equipment
Equipments
Equipments
Equipment
Equipment
UsagePoints
Equipments
Terminal
EquipmentUnavailabilitySchedule
UnavailablitySchedule
r
x
maxP
minP
p
q
r
r0
x
x0
Design
ErpBomItemDatas
TypeAsset
ErpPersons
Asset
status
status
CustomerAccount
ErpInvoiceLineItems
amount
kind
CustomerBillingInfos
ErpJournalEntries
ErpQuoteLineItem
ErpInvoiceLineItem
WorkBillingInfos
kind
TypeMaterial
status
status
ErpJournalEntries
ErpInvoiceLineItem
ErpJournalEntries
ErpJournalEntries
amount
status
ErpLedgerEntry
status
UserAttributes
amount
status
ErpPOLineItem
ContractorItems
ErpPayableLineItems
ErpInvoiceLineItem
ErpPayments
status
ErpInvoiceLineItems
ErpPayableLineItems
ErpRecLineItems
ErpPayments
ErpPersons
status
Projects
WorkCostDetails
ErpProjectAccounting
Works
ErpProjectAccounting
ErpPOLineItems
ErpQuoteLineItems
AssetModelCatalogueItem
ErpReqLineItem
status
Assets
status
ErpInvoiceLineItem
status
ErpRecLineItems
ErpQuoteLineItem
TypeAsset
TypeMaterial
ErpReqLineItems
cost
status
ErpReqLineItems
status
ErpTimeEntries
status
Outage
SubControlArea
Pnode
ExPostResults
RegisteredResource
status
ka
kc
kd
ke
kf
ks
ta
tb
tc
te
tf
vamax
vamin
ve1
ve2
vrmax
vrmin
ka
kc
kd
ke
kf
kf1
kf2
ks
ta
tb
tc
te
tf
vamax
vamin
ve1
ve2
vfemax
ka
kc
ta
tb
tc
vrmax
vrmin
ka
ke
kf
ks
ta
tb
tc
te
vrmax
vrmin
ka
kc
kd
ke
kh
ks
ta
tb
tc
te
vamax
vamin
ve1
ve2
vrmax
vrmin
ka
kc
kd
ke
ks
ta
tdr
te
ve1
ve2
vemin
vfemax
vimax
vimin
vrmax
vrmin
tb
ta
tb
te
tf
vrmn
vrmx
e1
e2
ta
tb
te
tf1
tf2
vrmn
vrmx
e1
e2
t1
t2
t3
te
vrmn
vrmx
t1
t2
t3
t4
vrmn
vrmx
ka
ta
t1
t2
t3
t4
t1
t2
t3
t4
vrmax
vrmin
efdmax
efdmin
ka
ke
ta
tc
te
vrmax
vrmin
efd1
efd2
efdmax
efdmin
ka
ke
kf
ks
ta
tb
tc
te
tf
vrmax
vrmin
efd1
efd2
ka
ke
kf
ks
ta
tb
tc
te
tf
tf1
vrmax
vrmin
efd1
efd2
efdmax
efdmin
ke
kr
ks
te
vrmax
vrmin
ka
ke
kf
kp
ta
te
tf
vrmax
vrmin
xe
k1
k3
te
ve1
ve2
xp
te
ka
kc
kd
ke
kf
ta
tb
tc
te
tf
vamax
vamin
ve1
ve2
vrmax
vrmin
ka
kb
kc
kd
ke
kf
kh
ta
tb
tc
te
tf
vamax
vamin
ve1
ve2
vfemax
vrmax
vrmin
efdn
ka
kc
kd
ke
kf
kn
kr
ta
tb
tc
te
tf
vamax
vamin
ve1
ve2
vemin
vfemax
ka
kc
ta
tb
tc
vimax
vimin
vrmax
vrmin
efd1
efd2
ka
ke
kf
ta
te
tf1
tf2
tf3
vrmax
vrmin
ka
kc
kd
ke
kh
ta
tb
tc
te
th
tj
tk
vamax
vamin
ve1
ve2
vfelim
vhmax
vrmax
vrmin
kc
kd
kdr
ke
kf1
kf2
kir
kl
kp
kpr
tdr
te
tf
vamax
vamin
ve1
ve2
vemin
vfemax
vrmax
vrmin
ka
kc
kd
kdr
ke
kir
kpr
ta
tdr
te
ve1
ve2
vemin
vfemax
vrmax
vrmin
efd1
efd2
ka
ke
kf
ta
tb
tc
te
tf
vrmax
vrmin
efd1
efd2
ka
ke
kf
ta
tb
tc
te
tf
vrmax
vrmin
efd1
efd2
ke
kv
te
trh
vrmax
vrmin
efd1
efd2
ka
kd
ke
kf
ki
kp
ta
td
te
tf
vemin
vrmax
vrmin
ka
kc
kf
ta
tb
tb1
tc
tf
vamax
vamin
vimax
vimin
vrmax
vrmin
efdmax
ka
kc
ke
kf
ki
kp
ta
te
tf
vrmax
vrmin
ka
kc
ki
kp
ta
tb
tc
tm
vbmax
vimax
vimin
vrmax
vrmin
kc
kg
ki
kir
kp
kpr
ta
thetap
vbmax
vmmax
vmmin
vrmax
vrmin
xl
kc
kr
t1
tb1
tc1
vrmax
vrmin
ilr
kg
kia
klr
km
kpa
vamax
vamin
vrmax
vrmin
kh
kia
kl
kpa
oelin
tb
tc
tf
tg
uelin
vrmax
vrmin
ka
kf
r
ta
tf1
tf2
tr
vrmax
vrmin
e1
e2
ka
kc
kd
ke
kf
t1
t2
t3
t4
t5
t6
te
tf
vrmax
vrmin
e1
e2
efdmax
efdmin
ka
kc
ke
kf
ki
kp
te
tf1
tf2
vrmax
vrmin
e1
e2
kc
kd
ke
kf
kh
ks
se1
se2
ta
tb1
tb2
tc1
tc2
te
tf
tf1
tf2
vimax
vrmax
vrmin
tc
te
tf
emax
emin
k
tb
te
efdmax
efdmin
emax
emin
k
kc
tb
tc
te
efdmax
efdmin
emax
emin
k
k1
k2
kc
kd
kp
tc
te
ti
tp
tr
vtmin
ilr
ka
kc
kf
klr
ta
tb
tb1
tc
tc1
tf
vamax
vamin
vimax
vimin
vrmax
vrmin
xe
efdmax
ka
kc
ke
kf
ki
kp
ta
tb
tc
te
tf
vrmax
vrmin
efdmax
kc
kg
ki
km
kp
ks
ks1
tb
tc
thetap
tm
vbmax
vgmax
vimax
vimin
vrmax
vrmin
xl
kc
kg
ki
kim
kir
kp
kpm
kpr
ta
thetap
vbmax
vgmax
vmmax
vmmin
vrmax
vrmin
xl
ilr
kff
kg
kia
klr
km
kpa
oelin
tg
vamax
vamin
vimax
vimin
vrmax
vrmin
xc
kh
kia
kl
kpa
oelin
tb
tc
tf
tg
tia
ts
uelin
vmax
vmin
vrmax
vrmin
ExcitationSystemDynamics
ExcitationSystemDynamics
ExcitationSystemDynamics
ExcitationSystemDynamics
ExcitationSystemDynamics
ExcitationSystemDynamics
ProprietaryParameterDynamics
RegisteredResource
ExpectedEnergyValues
maxP
maxQ
minP
minQ
p
q
kind
Flowgate
FTRs
Location
Outage
Faults
kind
ConfigurationEvent
Faults
FieldDispatchHistory
quantity
multiplier
unit
Point
TimeSeries
CongestionRevenueRight
Flowgate
Flowgate
HostControlArea
Flowgate
Flowgate
Flowgate
direction
FlowgateValue
Flowgate
Flowgate
RegisteredResource
RegisteredResource
ThermalGeneratingUnit
auxPowerVersusFrequency
auxPowerVersusVoltage
multiplier
unit
frequency
maxP
minP
ThermalGeneratingUnit
RegisteredGenerator
FuelRegion
RTO
FuelRegion
RegisteredGenerator
GateComCondition
GateTrigger
kind
duration
AggregatedPnode
IndividualPnode
GenDistributionFactor
SynchronousMachineDynamics
GeneratingUnit
GeneratingUnit
SubControlArea
GeneralClearingResults
RegisteredGenerator
GeneratingBids
SecurityConstraints
GeneratingBid
GeneratingUnit
efficiency
governorSCD
lowerRampRate
raiseRampRate
maxP
maxQ
minP
minQ
PowerSystemResource
TransmissionCapacity
kind
ka
r
ta
tb
tc
vmax
vmin
db
dm
ka
kdgov
kigov
kiload
kimw
kpgov
kpload
kturb
ldref
maxerr
minerr
mwbase
r
rdown
rselect
rup
ta
tact
tb
tc
tdgov
teng
tfload
tpelec
tsa
tsb
vmax
vmin
wfnl
mwbase
r
t1
t2
t3
vmax
vmin
ka
kt
mwbase
r
t1
t2
t3
t4
t5
vmax
vmin
k3
k4
k5
kf
mwbase
t3
t4
t5
tc
tf
tr
x
ka
tc
td
tg
tt
bp
mnef
mxef
ta
tc
tm
ty
af1
af2
bf1
bf2
cf2
ecr
etd
k3
k4
k5
k6
kd
kf
ki
kp
mwbase
t
t3
t4
t5
tc
tcd
td
tf
tmax
tmin
tr
trate
tt
at
dturb
mwbase
tf
tg
tr
db1
db2
eps
gv1
gv2
gv3
gv4
gv5
gv6
kturb
mwbase
pgv1
pgv2
pgv3
pgv4
pgv5
pgv6
rperm
rtemp
tg
tp
tr
tw
at
db1
db2
dturb
eps
gv1
gv2
gv3
gv4
gv5
gv6
k1
k2
kg
ki
mwbase
pgv1
pgv2
pgv3
pgv4
pgv5
pgv6
pmax
pmin
qnl
td
tf
tp
tt
tw
at
db1
db2
dturb
eps
gmax
gmin
gv1
gv2
gv3
gv4
gv5
hdam
mwbase
pgv1
pgv2
pgv3
pgv4
pgv5
qnl
rperm
rtemp
tg
tp
tr
tw
aturb
bturb
db1
db2
eps
gmax
gmin
gv1
gv2
gv3
gv4
gv5
gv6
k1
k2
kg
ki
mwbase
pgv1
pgv2
pgv3
pgv4
pgv5
pgv6
pmax
pmin
r
td
tf
tp
tt
bp
db1
kc
kg
kt
ta
td
ts
k
mwbase
pmax
pmin
t1
t2
t3
t4
aturb
bturb
gv1
gv2
gv3
gv4
gv5
gv6
kturb
mwbase
pgv1
pgv2
pgv3
pgv4
pgv5
pgv6
pmax
pmin
rperm
rtemp
tg
tp
tr
tw
aturb
bturb
db1
db2
eps
gv1
gv2
gv3
gv4
gv5
gv6
kd
kg
ki
kp
mwbase
pgv1
pgv2
pgv3
pgv4
pgv5
pgv6
pmax
pmin
r
td
tf
tp
tt
tturb
gmax
gmin
kd
kp
mwbase
rperm
ta
tb
tw
av0
av1
bp
db1
db2
h1
h2
hn
kc
kg
qc0
qn
ta
ts
twnc
twng
tx
valvmax
valvmin
zsfc
at
db1
db2
dturb
eps
gmax
gmin
gv1
gv2
gv3
gv4
gv5
gv6
h0
kg
ki
mwbase
pgv1
pgv2
pgv3
pgv4
pgv5
pgv6
pmax
pmin
qnl
r
t1
t2
t3
t4
t5
t6
td
tp
tt
tw
db
dturb
gmax
gmin
gv1
gv2
gv3
gv4
gv5
kd
ki
kp
mwbase
td
tg
tp
tw
d
gv1
gv2
gv3
kd
ki
kp
mwbase
pgv1
pgv2
pgv3
pmax
pmin
ta
tb
treg
tw
mwbase
r
t1
t2
t3
vmax
vmin
db1
db2
eps
gv1
gv2
gv3
gv4
gv5
gv6
k
mwbase
pgv1
pgv2
pgv3
pgv4
pgv5
pgv6
pmax
pmin
t1
t2
t3
t4
t5
t6
t7
mnef
mxef
pmax
pmin
t1
t2
k2
k3
kd
kg
kp
ks
pmax
pmin
t1
t4
t5
t6
td
mwbase
db1
db2
ke
mwbase
pmax
tb
tf
tp
trh
tw
dt
k
mwbase
r
t1
t3
ta
tb
tc
tt
vmax
vmin
gv1
gv2
gv3
gv4
gv5
gv6
k
k1
k2
k3
mwbase
pgv1
pgv2
pgv3
pgv4
pgv5
pgv6
pmax
pmin
t1
t2
t3
t4
t5
t6
ta
tb
tc
kf1
kf3
khp
kip
mnef
mxef
ta
tc
tcm
tf1
tf2
thp
trh
tv
ty
y
k
mwbase
pmax
pmin
t1
t2
t3
t4
t5
t6
t7
k1
k2
k3
mwbase
pmax
pmin
t1
t2
t3
t4
t5
t6
kind
x
Qregulator
VDCOL
status
ThermalGeneratingUnit
multiplier
unit
ThermalGeneratingUnit
RTO
HostControlArea
RegisteredResource
SysLoadDistribuFactor
multiplier
unit
HydroGeneratingUnit
HydroGeneratingUnit
HydroPowerPlant
RotatingMachine
HydroPump
turbineType
kind
scope
standardEdition
standardNumber
standardEdition
standardNumber
standardEdition
standardNumber
Delay
VDCOL
IdcInverterControl
IdentifiedObject
multiplier
unit
SubControlArea
Location
Outage
Incident
TroubleTickets
Incident
UnplannedOutage
Works
Incident
IncidentHazard
IncrementalDatasetArg
ThermalGeneratingUnit
LoadDistributionFactor
MktConnectivityNode
PnodeDistributionFactor
multiplier
unit
multiplier
unit
Reservoir
kind
kind
InstructionClearing
RegisteredResource
instructionType
updateType
multiplier
unit
RampRateCurve
RegisteredInterTie
InterTieResults
RegisteredInterTie
acceptStatus
passIndicator
Flowgate
InterTie
RegisteredInterTie
marketType
RegisteredResource
MeterReading
ReadingType
JumperAction
Clamp
kind
multiplier
unit
Specimen
ErpPersons
WorkCostDetail
WorkTask
LaborItems
cost
laborDuration
laborRate
status
standardEdition
standardNumber
Locations
LandProperties
kind
status
multiplier
unit
Reservoir
Procedures
Limits
LimitDependencyModel
Region
amount
lengthFromTerminal1
bPerSection
gPerSection
LoadAggregate
RampRateCurve
RegisteredLoad
AggregatedPnode
DistributionFactorSet
IndividualPnode
RegisteredResource
RegisteredResource
updateType
tp
h
tpo
tppo
tv
SchedulingCoordinator
LoadBid
EnergyConsumer
ProprietaryParameterDynamics
RTO
RegisteredGenerator
Assets
Crews
Locations
EnvironmentalLocationKind
EnvironmentalMonitoringStation
Incident
LandProperties
Measurements
Location
PowerSystemResources
Locations
TroubleOrder
Location
electronicAddress
status
LandProperty
LossClearingResults
HostControlArea
LossClearingResults
SubControlArea
MktConnectivityNode
MPMTestResults
MPMResourceStatus
RegisteredResource
MPMResourceStatus
MPMTestResults
MPMTestThreshold
AggregatedPnode
MPMTestCategory
MPMTestCategory
RegisteredResource
marketType
price
RTO
MeteredSubSystem
ignoreLosses
multiplier
unit
MajorChargeGroup
Market
Market
MarketRun
AceTariffType
DateAndOrTime
MarketDocument
MarketParticipant
MarketDocument
MarketDocument
MarketDocument
TimeSeries
MarketDocument
TimeSeries
MarketInvoice
amount
billMediaKind
kind
Settlement
billPeriod
kind
Settlement
accountKind
amount
status
RegisteredResource
TimeSeries
Bid
MarketParticipant
RegisteredResource
MarketParticipant
SchedulingCoordinator
MarketParticipant
TimeSeries
MarketParticipant
MarketParticipant
status
CommodityDefinition
MarketRegionResults
ProductBids
MarketProduct
MarketSkills
ExPostMarketRegionResults
MarketRegionResults
ReserveDemandCurve
MarketProduct
MarketRegion
limitFlag
EnergyMarket
PlannedMarket
MarketRun
marketType
MajorChargeGroup
duration
status
MarketPerson
MktUserAttribute
MarketStatementLineItem
multiplier
unit
TypeMaterial
WorkTask
MaterialItems
quantity
Asset
Locations
Measurement
Measurement
Measurement
PowerSystemResource
Measurements
Procedures
Measurements
ProtectiveActionAdjustment
phases
unitMultiplier
unitSymbol
MeasurementCalculatorInput
PinMeasurement
kind
CalculationMethodHierarchy
MeasurementValue
MeasurementValues
ProcedureDataSet
MeasurementValue
SynchronousMachineDynamics
ProprietaryParameterDynamics
Specification
kind
MeterReadings
Meter
Meter
kind
IntervalBlocks
Meter
MeterReadings
UsagePoint
UsagePoint
UsagePoints
multiplier
unit
DesignLocation
WorkCostDetail
WorkTask
MiscCostItems
quantity
status
MitigatedBidClearing
MitigatedBid
RMRDetermination
MitigatedBidClearing
Bid
MarketFactors
CombinedCycleLogicalConfiguration
CnodeDistributionFactor
IndividualPnode
MktConnectivityNode
RTO
MktConnectivityNode
RegisteredResource
MktConnectivityNode
SysLoadDistribuFactor
MktConnectivityNode
ConstraintResults
GeneratingUnitDynamicValues
RegisteredGenerator
MktHeatRateCurve
Flowgate
Pnode
MktMeasurement
MktMeasurement
TimeSeries
EndAFlow
EndBFlow
Flowgate
EndAFlow
EndBFlow
MktTerminal
CombinedCycleConfigurationMember
BillDeterminant
ChargeGroup
ChargeType
MarketStatementLineItem
PassThroughBill
MktUserAttribute
ModelSpecification
FrameworkPart
ModelOperation
ModelOperation
OperationDatasetArgDescription
ModelSpecification
AssemblyManifest
multiplier
unit
b0ch
g0ch
r0
x0
Names
NetworkModelProjectChangeVersion
NetworkModelProjectChangeVersion
LoadGroup
EnergyConsumers
amount
b
g
b
g
g0
GeneratingBids
kind
kind
kind
kind
kind
kind
kind
kind
kind
kind
Capabilities
Crafts
OrganisationRoles
Skills
status
constructionKind
Capabilities
Design
DesignLocationCUs
QualificationRequirements
WorkCostDetails
WorkTask
WorkTasks
WorkLocations
EnergisedEnd
energisedEndVoltage
PowerSystemResource
OperationalLimit
direction
ProductAssetModel
PowerSystemResource
PlannedOutage
IssuedSafetyDocuments
ReleasedSafetyDocuments
Pnode
RegisteredResource
electronicAddress
phone1
phone2
Incident
Outage
Outage
statusKind
OutagePlan
OutageOrder
Customer
PlannedOutage
OutagePlan
ifdlim
efd1
efd2
t1
t2
t3
efd1
efd2
efd3
efddes
efdrated
kmx
t1
t2
t3
vlow
ProprietaryParameterDynamics
WorkCostDetails
WorkTasks
cost
status
share
RemoteInputSignal
PFVArControllerType1Dynamics
ProprietaryParameterDynamics
ProprietaryParameterDynamics
vvtmax
vvtmin
ki
kp
ki
kp
ki
kp
vclmt
vref
Delay
VSCtype1
PowerSystemResource
kind
PowerSystemResources
multiplier
unit
throttlePressureSP
price
Organisation
multiplier
unit
ChargeProfiles
amount
price
quantity
Delay
VSCtype1
IntervalBlocks
ReadingType
multiplier
unit
capacitance
inductance
resistance
b0ch
bch
g0ch
gch
r
r0
x
x0
MarketDocument
Point
Period
Reason
TimeSeries
Period
timeInterval
Roles
electronicAddress
landlinePhone
mobilePhone
ErpPerson
LandProperty
Person
b
g
r
x
xMax
xMin
PhaseTapChangerTable
ClassificationCondition
EnvironmentalPhenomenon
kind
kind
MeasurementCalculator
Terminal
kind
PlannedMarketEvent
marketType
MarketActualEvent
PlannedMarket
FieldDispatchHistory
OutagePlan
SwitchingPlan
AggregateNode
CommodityDefinition
FTRs
RTO
Pnodes
RegisteredResources
SubControlArea
Trade
PnodeResults
AggregatedPnode
BidDistributionFactor
IndividualPnode
Pnode
PnodeClearing
updateType
FlowDirection
Price
Point
Quantity
Point
Reason
Point
TimeSeries
CashierShifts
length
Location
type
nominalRatio
primaryRatio
ratedVoltage
secondaryRatio
tertiaryRatio
maxQ
minQ
p
q
r
r0
rn
x
x0
xn
PowerElectronicsConnection
p
phase
q
PowerElectronicsConnection
maxP
minP
Assets
Location
OperatingShare
OperationalTags
ReportingGroup
PowerSystemResource
PowerSystemResource
RemoteInputSignal
ProprietaryParameterDynamics
PowerTransformer
b
b0
g
g0
r
r0
ratedS
ratedU
x
x0
multiplier
unit
TimeSeries
CommodityPrice
marketType
CustomerAgreements
ServiceCategory
PricingStructures
Transactions
UsagePoints
CompatibleUnits
kind
ProcedureDataSets
WorkTask
Asset
OperationalRestrictions
MarketProduct
DataSet
Profile
ErpProjectAccounting
Works
LandProperty
WorkCostDetails
PropertyUnits
status
ProprietaryParameterDynamics
ProprietaryParameterDynamics
ProprietaryParameterDynamics
ProprietaryParameterDynamics
ProprietaryParameterDynamics
unitMultiplier
unitSymbol
phaseTrip
ProtectiveAction
ConductingEquipment
Measurement
kind
StageTrigger
IOPoint
pmin
t5
t6
t7
t8
tpe
a1
a2
a3
a4
a5
a6
ks
t1
t2
t3
t4
t5
t6
vrmax
vrmin
ks1
ks2
t1
t10
t2
t3
t4
t6
t7
t8
t9
ta
tb
k1
k2
t1
t10
t2
t3
t4
t5
t6
t7
t8
t9
vcl
vcu
pmin
tl1
tl2
tpe
tw1
tw2
vsmn
vsmx
ks1
ks2
ts1
ts2
a1
a2
inputSignalType
ks
t1
t2
t3
t4
t5
t6
vrmax
vrmin
inputSignal1Type
inputSignal2Type
ks1
ks2
ks3
t1
t10
t11
t2
t3
t4
t6
t7
t8
t9
tw1
tw2
tw3
tw4
vsi1max
vsi1min
vsi2max
vsi2min
vstmax
vstmin
a1
a2
a3
a4
a5
a6
a7
a8
ks1
ks2
t1
t2
tw1
tw2
tw3
vstmax
vstmin
kh
ki
kl
kl1
ti1
ti3
ti4
tl1
tl2
tl3
tl4
vhmax
vimax
vimin
vstmax
vstmin
dtc
k
t1
t2
t3
t4
tf
tp
a1
a2
a3
a4
a5
b0
dtc
dtf
dtp
k
m
pmin
t1
t2
t3
t4
t5
t6
tf
tp
t4m
ta
tb
tc
td
te
tt
vsmax
vsmin
k
k1
k2
k3
k4
t1
t2
t3
t4
td
vsmax
vsmin
k1
k2
k3
t1
t2
t3
t4
t5
t6
vsmax
vsmin
k2
k3
k4
k5
t2
t3
t5
inputSignal1Type
inputSignal2Type
k1
k2
t1
t10
t2
t3
t4
t5
t6
t7
t8
t9
vcl
vcu
vsmax
vsmin
Delay
VSCtype1
Delay
VSCtype1
Delay
VSCtype1
CULaborItems
Skills
QualificationRequirements
Specifications
WorkTasks
quantity
TimeSeries
RegisteredGenerator
RegisteredResource
updateType
RegisteredGenerator
RegisteredGenerator
RegisteredGenerator
RegisteredGenerator
MSSAggregation
SecurityConstraints
RTO
RTO
SubControlArea
RegisteredResource
RUCAwardInstruction
marketProductType
updateType
ValueAliasSet
GeneratingBid
LoadBid
RegisteredResource
RampRateCurve
TransformerEnd
RatioTapChanger
RatioTapChangerTable
multiplier
unit
multiplier
unit
SynchronousMachines
multiplier
unit
ReadingType
reason
ReadingQualities
ConsumptionTariffIntervals
IntervalBlocks
PendingCalculation
Readings
currency
flowDirection
multiplier
phases
unit
multiplier
unit
Period
RegisteredResource
Reason
TimeSeries
Reason
Transactions
Receipts
Asset
TransformerObservations
status
UsagePoint
Register
minLoadReduction
minLoadReductionCost
RegisteredResource
RegisteredResource
FuelRegion
LocalReliabilityArea
StartUpTimeCurve
Trade
GeneratingUnit
highControlLimit
maximumAllowableSpinningReserve
minLoadCost
Flowgate
InterTieBid
InterchangeSchedule
RegisteredInterTie
direction
AuxillaryObject
DefaultBid
